package_num_channel	acc_x	acc_y	acc_z	gyr_x	gyr_y	gyr_z	mag_x	mag_y	mag_z
22555.000000	-0.378000	-0.785000	0.549000	0.763000	0.122000	0.122000	-20.000000	-18.000000	-4.000000	1680608173.943503	0.000000
22555.000000	-0.381000	-0.784000	0.553000	0.732000	0.122000	0.122000	-20.000000	-19.000000	-4.000000	1680608173.943504	0.000000
22555.000000	-0.380000	-0.785000	0.552000	0.732000	0.122000	0.122000	-19.000000	-18.000000	-4.000000	1680608173.943504	0.000000
22572.000000	-0.380000	-0.783000	0.551000	0.732000	0.122000	0.122000	-20.000000	-19.000000	-3.000000	1680608174.078976	0.000000
22572.000000	-0.380000	-0.784000	0.552000	0.732000	0.092000	0.061000	-20.000000	-19.000000	-5.000000	1680608174.078977	0.000000
22572.000000	-0.379000	-0.784000	0.551000	0.732000	0.092000	0.153000	-20.000000	-18.000000	-5.000000	1680608174.078977	0.000000
22588.000000	-0.379000	-0.783000	0.550000	0.702000	0.122000	0.092000	-20.000000	-19.000000	-5.000000	1680608174.181657	0.000000
22588.000000	-0.380000	-0.783000	0.550000	0.702000	0.092000	0.092000	-20.000000	-20.000000	-5.000000	1680608174.181658	0.000000
22607.000000	-0.381000	-0.783000	0.548000	0.702000	0.092000	0.092000	-19.000000	-19.000000	-4.000000	1680608174.283962	0.000000
22607.000000	-0.380000	-0.787000	0.550000	0.702000	0.122000	0.122000	-20.000000	-17.000000	-5.000000	1680608174.283962	0.000000
22607.000000	-0.379000	-0.784000	0.550000	0.702000	0.153000	0.092000	-20.000000	-18.000000	-3.000000	1680608174.283962	0.000000
22626.000000	-0.379000	-0.784000	0.552000	0.763000	0.122000	0.122000	-20.000000	-17.000000	-3.000000	1680608174.376616	0.000000
22626.000000	-0.381000	-0.785000	0.548000	0.732000	0.122000	0.122000	-20.000000	-18.000000	-3.000000	1680608174.376616	0.000000
22644.000000	-0.381000	-0.785000	0.553000	0.732000	0.092000	0.153000	-19.000000	-17.000000	-4.000000	1680608174.488867	0.000000
22644.000000	-0.381000	-0.784000	0.551000	0.763000	0.122000	0.122000	-20.000000	-18.000000	-4.000000	1680608174.488867	0.000000
22644.000000	-0.380000	-0.785000	0.553000	0.732000	0.122000	0.122000	-19.000000	-18.000000	-4.000000	1680608174.488867	0.000000
22659.000000	-0.379000	-0.784000	0.553000	0.732000	0.092000	0.122000	-20.000000	-19.000000	-3.000000	1680608174.591158	0.000000
22659.000000	-0.379000	-0.785000	0.552000	0.702000	0.153000	0.122000	-19.000000	-19.000000	-4.000000	1680608174.591158	0.000000
22659.000000	-0.379000	-0.783000	0.551000	0.732000	0.122000	0.153000	-19.000000	-18.000000	-4.000000	1680608174.591158	0.000000
22678.000000	-0.381000	-0.782000	0.552000	0.702000	0.092000	0.092000	-20.000000	-18.000000	-4.000000	1680608174.693542	0.000000
22678.000000	-0.380000	-0.786000	0.551000	0.702000	0.092000	0.122000	-20.000000	-19.000000	-4.000000	1680608174.693543	0.000000
22695.000000	-0.380000	-0.784000	0.550000	0.732000	0.092000	0.092000	-19.000000	-19.000000	-4.000000	1680608174.805154	0.000000
22695.000000	-0.380000	-0.786000	0.549000	0.702000	0.092000	0.153000	-20.000000	-18.000000	-3.000000	1680608174.805154	0.000000
22695.000000	-0.380000	-0.786000	0.552000	0.732000	0.092000	0.153000	-19.000000	-18.000000	-3.000000	1680608174.805154	0.000000
22713.000000	-0.378000	-0.783000	0.552000	0.732000	0.061000	0.122000	-19.000000	-17.000000	-4.000000	1680608174.897808	0.000000
22713.000000	-0.381000	-0.785000	0.551000	0.702000	0.092000	0.122000	-19.000000	-18.000000	-3.000000	1680608174.897808	0.000000
22731.000000	-0.379000	-0.783000	0.551000	0.732000	0.122000	0.092000	-20.000000	-18.000000	-4.000000	1680608175.001078	0.000000
22731.000000	-0.382000	-0.784000	0.550000	0.732000	0.092000	0.122000	-19.000000	-17.000000	-3.000000	1680608175.001078	0.000000
22731.000000	-0.381000	-0.785000	0.551000	0.732000	0.092000	0.092000	-19.000000	-17.000000	-2.000000	1680608175.001078	0.000000
22747.000000	-0.381000	-0.782000	0.551000	0.702000	0.122000	0.092000	-19.000000	-18.000000	-4.000000	1680608175.077359	0.000000
22747.000000	-0.378000	-0.785000	0.552000	0.702000	0.122000	0.122000	-19.000000	-18.000000	-4.000000	1680608175.077359	0.000000
22747.000000	-0.380000	-0.785000	0.550000	0.763000	0.092000	0.092000	-20.000000	-17.000000	-3.000000	1680608175.077360	0.000000
22764.000000	-0.381000	-0.783000	0.550000	0.732000	0.122000	0.183000	-20.000000	-18.000000	-3.000000	1680608175.206159	0.000000
22764.000000	-0.380000	-0.784000	0.549000	0.702000	0.092000	0.061000	-20.000000	-19.000000	-3.000000	1680608175.206160	0.000000
22783.000000	-0.379000	-0.783000	0.552000	0.732000	0.092000	0.092000	-20.000000	-19.000000	-4.000000	1680608175.308017	0.000000
22783.000000	-0.378000	-0.783000	0.551000	0.732000	0.122000	0.061000	-20.000000	-17.000000	-4.000000	1680608175.308017	0.000000
22783.000000	-0.378000	-0.784000	0.551000	0.732000	0.061000	0.092000	-20.000000	-18.000000	-4.000000	1680608175.308018	0.000000
22802.000000	-0.383000	-0.783000	0.550000	0.702000	0.061000	0.183000	-20.000000	-18.000000	-5.000000	1680608175.410081	0.000000
22802.000000	-0.380000	-0.783000	0.552000	0.671000	0.122000	0.092000	-19.000000	-18.000000	-4.000000	1680608175.410081	0.000000
22802.000000	-0.381000	-0.783000	0.553000	0.763000	0.061000	0.092000	-19.000000	-18.000000	-4.000000	1680608175.410082	0.000000
22819.000000	-0.377000	-0.785000	0.549000	0.641000	0.153000	0.122000	-20.000000	-19.000000	-4.000000	1680608175.514405	0.000000
22819.000000	-0.379000	-0.786000	0.548000	0.702000	0.122000	0.092000	-20.000000	-17.000000	-2.000000	1680608175.514405	0.000000
22836.000000	-0.381000	-0.782000	0.550000	0.793000	0.031000	0.153000	-19.000000	-18.000000	-3.000000	1680608175.614780	0.000000
22836.000000	-0.380000	-0.783000	0.551000	0.671000	0.153000	0.122000	-20.000000	-19.000000	-5.000000	1680608175.614780	0.000000
22836.000000	-0.377000	-0.786000	0.555000	0.732000	0.061000	0.092000	-19.000000	-17.000000	-3.000000	1680608175.614781	0.000000
22854.000000	-0.382000	-0.786000	0.549000	0.732000	0.031000	0.122000	-19.000000	-18.000000	-4.000000	1680608175.712599	0.000000
22854.000000	-0.382000	-0.788000	0.551000	0.671000	0.153000	0.092000	-19.000000	-18.000000	-3.000000	1680608175.712599	0.000000
22871.000000	-0.380000	-0.787000	0.551000	0.732000	0.092000	0.122000	-19.000000	-18.000000	-5.000000	1680608175.821812	0.000000
22871.000000	-0.381000	-0.786000	0.552000	0.671000	0.092000	0.122000	-20.000000	-18.000000	-3.000000	1680608175.821812	0.000000
22871.000000	-0.379000	-0.785000	0.549000	0.763000	0.092000	0.153000	-19.000000	-18.000000	-4.000000	1680608175.821813	0.000000
22890.000000	-0.382000	-0.785000	0.551000	0.732000	0.061000	0.061000	-19.000000	-18.000000	-5.000000	1680608175.923016	0.000000
22890.000000	-0.381000	-0.785000	0.551000	0.641000	0.122000	0.183000	-19.000000	-19.000000	-3.000000	1680608175.923017	0.000000
22890.000000	-0.379000	-0.785000	0.556000	0.732000	0.122000	0.031000	-20.000000	-18.000000	-4.000000	1680608175.923017	0.000000
22905.000000	-0.382000	-0.783000	0.547000	0.763000	0.092000	0.122000	-19.000000	-18.000000	-4.000000	1680608176.024915	0.000000
22905.000000	-0.378000	-0.785000	0.552000	0.702000	0.122000	0.183000	-19.000000	-19.000000	-3.000000	1680608176.024916	0.000000
22923.000000	-0.382000	-0.785000	0.550000	0.702000	0.092000	0.092000	-20.000000	-18.000000	-5.000000	1680608176.127722	0.000000
22923.000000	-0.379000	-0.785000	0.549000	0.671000	0.061000	0.153000	-20.000000	-18.000000	-4.000000	1680608176.127722	0.000000
22923.000000	-0.378000	-0.785000	0.551000	0.671000	0.122000	0.000000	-20.000000	-18.000000	-4.000000	1680608176.127723	0.000000
22940.000000	-0.380000	-0.783000	0.554000	0.763000	0.122000	0.153000	-20.000000	-18.000000	-5.000000	1680608176.229815	0.000000
22940.000000	-0.380000	-0.786000	0.553000	0.732000	0.092000	0.092000	-18.000000	-18.000000	-4.000000	1680608176.229815	0.000000
22961.000000	-0.380000	-0.784000	0.549000	0.641000	0.153000	0.153000	-20.000000	-18.000000	-5.000000	1680608176.333729	0.000000
22961.000000	-0.381000	-0.784000	0.551000	0.732000	0.122000	0.122000	-20.000000	-18.000000	-4.000000	1680608176.333729	0.000000
22961.000000	-0.379000	-0.785000	0.548000	0.732000	0.122000	0.092000	-20.000000	-18.000000	-4.000000	1680608176.333730	0.000000
22977.000000	-0.381000	-0.783000	0.550000	0.702000	0.122000	0.153000	-20.000000	-18.000000	-5.000000	1680608176.434005	0.000000
22977.000000	-0.375000	-0.786000	0.550000	0.732000	0.153000	0.092000	-20.000000	-19.000000	-4.000000	1680608176.434005	0.000000
22994.000000	-0.382000	-0.781000	0.551000	0.793000	0.061000	0.122000	-20.000000	-18.000000	-5.000000	1680608176.546772	0.000000
